,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
171,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
172,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
173,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
174,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
175,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
176,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
177,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
178,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
179,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,,,,
180,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
181,Commercial Plot,PKR2 Crore,"Lahore Motorway City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,,,,
182,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,,,,
183,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
184,Residential Plot,PKR18.9 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
185,Plot File,PKR2.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
186,Residential Plot,PKR26.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
187,Plot File,PKR3.65 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
188,Residential Plot,PKR36.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
189,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
190,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
191,Plot File,PKR1.89 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
